new_sku_id,product_type,price_scale,mean_analogue_price,new_sku_price,top1_similarity,analogue_RMSE,analogue_MAE,analogue_MASE,analogue_Bias,bayesian_RMSE,bayesian_MAE,bayesian_MASE,bayesian_Bias,naive_RMSE,naive_MAE,naive_MASE,naive_Bias,random_RMSE,random_MAE,random_MASE,random_Bias,oracle_RMSE,oracle_MAE,oracle_MASE,oracle_Bias
0738445001,Sweater,1.1975916259925694,0.18196811447902478,0.1519450458149361,1.0,7.343863893145513,5.573528555503356,0.40365375609619825,3.641144769368299,2.06288311605211,1.5655979088492566,0.11338588654387587,1.0227934745416558,14.998641798340044,13.807696500599587,1.0,13.807696500599587,4.06201920231798,3.5,0.2534818171769647,-3.5,2.7386127875258306,2.5,0.1810584408406891,-2.0
0738515001,T-shirt,0.965446739387925,0.019617114114173245,0.020319209039547977,1.0,2.7249553725987283,2.1189110661838666,0.24841779981111378,0.7256372709964629,0.7654369024153731,0.5951997376920973,0.06978028084581847,0.20383069410012966,8.984940053163227,8.529626571827766,1.0,8.529626571827766,1.8027756377319946,1.25,0.1465480334307466,-1.25,1.5811388300841898,1.5,0.17585764011689592,-0.5
0738526001,Skirt,0.9449213806812382,0.02189488152814181,0.023171114524212333,1.0000000000000002,83.10431221970735,75.06996813743193,1.018128646211979,-75.06996813743193,23.343907926884103,21.087069701525834,0.285991192756174,-21.087069701525834,87.98189199922028,73.73328352633546,1.0,-73.73328352633546,92.85203282642766,72.5,0.983273720261014,-72.5,81.967981553775,73.75,1.000226715437928,-73.75
0738696001,Hoodie,1.0956293498595846,0.03453379607033574,0.03151959745762705,1.0,1.084975271982261,0.9004260253087726,0.09900688249829462,0.776933192445646,0.3047683348264777,0.2529286587945989,0.027810922050082745,0.21823966079933854,9.322451607468844,9.094580119965723,1.0,9.094580119965723,25.26361019331956,19.25,2.1166452707079513,19.25,0.5,0.25,0.02748889961958378,-0.25
0738713020,Hoodie,1.0047856907808117,0.03434999925418148,0.03418639374480775,1.0000000000000002,4.184429185458575,3.8229713686489366,1.0218231468895895,0.8445069484567083,1.1754014565894875,1.0738683619800384,0.28702897384539033,0.23722105293727713,3.9757197251112544,3.741323907455013,1.0,1.8445801199657241,14.577379737113251,11.5,3.0737782358498666,11.5,6.020797289396148,5.25,1.403246585931461,-0.75
0738731001,Dress,0.9517496512753391,0.03539069832079981,0.03718488183670619,0.9999999999999999,10.006180197434649,7.849194945729246,0.6759925698789783,-6.161490561208715,2.810724774560294,2.204830040935181,0.1898855533367916,-1.730755775620425,11.915840104343498,11.611362750827976,1.0,5.4426504967855065,17.592612085759182,13.0,1.1195929607033424,-13.0,18.432308591166763,13.75,1.1841848622823814,-11.25
0738770002,Trousers,0.9257718623333347,0.1423536752768541,0.15376755447941887,1.0,8.394106893728015,7.646553861316897,0.5843991570019186,6.590638580959021,2.357895194867419,2.147908388010364,0.1641570665735726,1.8513029721794996,13.236793821031359,13.084471066907774,1.0,13.084471066907774,57.528253927961345,53.5,4.088816408888552,53.5,3.24037034920393,2.5,0.19106618733124073,-2.5
0738771003,Shorts,0.9638038900196277,0.07266260010107248,0.0753914783427495,1.0000000000000002,3.4732669015070896,3.0476200962250677,0.3866330570867728,-1.217583640003411,0.9756367700862609,0.8560730607373783,0.10860479131650919,-0.3420178764054526,8.71086216984923,7.882461264922529,1.0,7.882461264922529,4.444097208657794,3.75,0.47573973077263904,-3.75,3.968626966596886,3.25,0.4123077666696205,-2.25
0738782001,Bikini top,0.9271088625905676,0.02854330486881633,0.030787436104385193,1.0,8.811660977318098,7.7359624924343064,0.13549979895358188,7.3519725839176635,2.4751856677859827,2.1730231720321083,0.038061741279096034,2.0651608381791196,57.68165141263365,57.09205882352941,1.0,57.09205882352941,7.22841614740048,5.25,0.09195674684333352,-5.25,5.873670062235365,4.0,0.0700622833092065,-3.5
0738810005,Socks,1.1692235722107578,0.011936841725794664,0.010209203790875159,1.0,14.20245346990896,12.393827939390336,1.2529649338216604,11.796351930951223,3.989453221884539,3.4814123425253745,0.351956442084736,3.313582003076187,11.810059305524254,9.8916,1.0,-7.856133333333333,27.780388766178202,25.75,2.6032188927979294,25.75,22.880122377295102,20.0,2.0219175866391685,20.0
0738813004,Bag,1.1277423639376358,0.021784410989339906,0.019316833069281225,1.0,2.2468389784660596,1.6280296170361215,2.022318039912057,-1.0283362552274147,0.6311345445129379,0.45731169017868534,0.5680668651438356,-0.2888584986593863,0.9396851141743591,0.8050314465408805,1.0,0.042059748427673016,7.810249675906654,7.5,9.31640625,-7.5,3.0,2.5,3.10546875,-2.0
0738873008,Trousers,0.992987829634112,0.03882846016679429,0.039102654642908845,1.0,1.1060712369746366,0.9468397722141976,0.06276917288080251,0.03912487728998315,0.31069416768950464,0.26596622815005544,0.01763179013505688,0.01099013407021987,15.52154944839396,15.084471066907774,1.0,15.084471066907774,1.224744871391589,1.0,0.06629334204457418,0.0,1.118033988749895,0.75,0.049720006533430644,-0.25
0738919001,Other accessories,0.9876387915400021,0.00924090652166602,0.009356564971751353,0.9999999999999998,2.276457554134562,2.2036453087948766,0.519251946645539,2.2036453087948766,0.6394543691389217,0.6190014912345156,0.14585728838357828,0.6190014912345156,4.296780458040891,4.243884540117417,1.0,4.243884540117417,9.340770846134703,8.75,2.06179030491671,8.75,1.7320508075688772,1.5,0.35344976655715027,0.5
0738921006,Earring,0.9354142432615019,0.010805712296811787,0.011551793630098672,1.0,3.13830990364657,2.7806235608288894,0.937903877723392,0.9833183679478563,0.8815477257434186,0.7810740339406992,0.26345614542791906,0.2762130247044545,3.8496760225239735,2.964721254355401,1.0,2.964721254355401,2.5495097567963922,2.5,0.8432495960041133,0.0,7.826237921249264,6.75,2.276773909211106,6.75
0738943012,Sweater,0.9827343449603323,0.0331215588226575,0.03370347133232068,1.0,370.5977821609782,357.29355928986786,0.9098562821474127,-357.29355928986786,104.10050060701633,100.36335935108646,0.2555776073447788,-100.36335935108646,400.69331284081585,392.6923034994004,1.0,-392.6923034994004,416.2252995674338,408.5,1.0402546634088126,-408.5,259.09554222332736,199.0,0.5067580857242441,-193.0
0739092020,Hoodie,1.0069954612275238,0.018767557888883877,0.018637182203389766,0.9999999999999998,1.1849374378236401,1.0643406772350101,0.11389925107078158,1.0643406772350101,0.332847594894281,0.29897210034691307,0.03199417164909596,0.29897210034691307,9.625329308611716,9.344580119965723,1.0,9.344580119965723,30.89902911096075,29.25,3.130156692380876,29.25,0.8660254037844386,0.75,0.08026042800976606,0.75
0739144002,Shorts,1.001168920740382,0.012261810841172248,0.012247494490844186,1.0,220.47485018990815,179.8982393541853,1.222632986378465,-7.427999295350602,61.93113769379445,50.53321330173745,0.3434362321287823,-2.086516655997368,247.08468981438682,147.14001778003555,1.0,-142.61753873507746,254.69098923990225,154.5,1.0500202618635477,-154.5,332.89675576670913,298.75,2.0303789853186722,244.75
0739144006,Shorts,1.042624832180026,0.012081143925536905,0.011587239774710162,1.0,34.78115633791061,31.54516352227656,1.3343967765082243,25.71045858144062,9.769987735368149,8.861000989403527,0.3748305551989394,7.222038927370962,27.735884654044586,23.64001778003556,1.0,-21.117538735077467,37.406550228536176,32.25,1.3642121719229725,-32.25,83.38165265812378,80.0,3.3840922094213273,80.0
0739173003,Shirt,1.0017770347120956,0.040100048096439085,0.04002891532442006,0.9999999999999996,1.2425082626694102,1.1498222802332196,0.15326745227975583,-0.44324728653300216,0.3490191749071375,0.3229837865823648,0.043052655134762835,-0.12450766475646136,8.189363637178458,7.502064287820701,1.0,7.502064287820701,3.7080992435478315,3.25,0.4332140961889975,0.75,2.345207879911715,2.0,0.26659328996245996,-2.0
